scenario,forecast_date,target,target_end_date,location,type,quantile,value,location_name
forecast,2021-01-13,3 wk ahead inc death,2021-02-06,BG,point,NA,133,Bulgaria
forecast,2021-01-13,4 wk ahead inc death,2021-02-13,BG,point,NA,111,Bulgaria
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,BG,quantile,0.01,34.99,Bulgaria
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,BG,quantile,0.01,11.99,Bulgaria
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,BG,quantile,0.01,5,Bulgaria
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,BG,quantile,0.01,7,Bulgaria
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,BG,quantile,0.025,70,Bulgaria
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,BG,quantile,0.025,29.975,Bulgaria
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,BG,quantile,0.025,22,Bulgaria
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,BG,quantile,0.025,34.975,Bulgaria
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,BG,quantile,0.05,129.95,Bulgaria
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,BG,quantile,0.05,67,Bulgaria
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,BG,quantile,0.05,60,Bulgaria
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,BG,quantile,0.05,91,Bulgaria
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,BG,quantile,0.1,245,Bulgaria
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,BG,quantile,0.1,156.9,Bulgaria
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,BG,quantile,0.1,154,Bulgaria
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,BG,quantile,0.1,247,Bulgaria
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,BG,quantile,0.15,380.85,Bulgaria
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,BG,quantile,0.15,258,Bulgaria
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,BG,quantile,0.15,271.85,Bulgaria
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,BG,quantile,0.15,425.85,Bulgaria
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,BG,quantile,0.2,509.8,Bulgaria
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,BG,quantile,0.2,371,Bulgaria
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,BG,quantile,0.2,418,Bulgaria
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,BG,quantile,0.2,631.8,Bulgaria
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,BG,quantile,0.25,662.75,Bulgaria
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,BG,quantile,0.25,511,Bulgaria
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,BG,quantile,0.25,578.75,Bulgaria
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,BG,quantile,0.25,832,Bulgaria
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,BG,quantile,0.3,801.7,Bulgaria
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,BG,quantile,0.3,647.8,Bulgaria
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,BG,quantile,0.3,767,Bulgaria
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,BG,quantile,0.3,1067,Bulgaria
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,BG,quantile,0.35,987.65,Bulgaria
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,BG,quantile,0.35,814.3,Bulgaria
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,BG,quantile,0.35,958.65,Bulgaria
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,BG,quantile,0.35,1298,Bulgaria
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,BG,quantile,0.4,1165,Bulgaria
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,BG,quantile,0.4,995,Bulgaria
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,BG,quantile,0.4,1156,Bulgaria
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,BG,quantile,0.4,1568.6,Bulgaria
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,BG,quantile,0.45,1371.55,Bulgaria
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,BG,quantile,0.45,1191,Bulgaria
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,BG,quantile,0.45,1390.1,Bulgaria
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,BG,quantile,0.45,1868.55,Bulgaria
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,BG,quantile,0.5,1603,Bulgaria
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,BG,quantile,0.5,1409,Bulgaria
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,BG,quantile,0.5,1648,Bulgaria
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,BG,quantile,0.5,2209,Bulgaria
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,BG,quantile,0.55,1849.9,Bulgaria
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,BG,quantile,0.55,1657.6,Bulgaria
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,BG,quantile,0.55,1962.45,Bulgaria
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,BG,quantile,0.55,2562.9,Bulgaria
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,BG,quantile,0.6,2135,Bulgaria
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,BG,quantile,0.6,1979,Bulgaria
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,BG,quantile,0.6,2307,Bulgaria
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,BG,quantile,0.6,2911.4,Bulgaria
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,BG,quantile,0.65,2439.35,Bulgaria
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,BG,quantile,0.65,2301.35,Bulgaria
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,BG,quantile,0.65,2673,Bulgaria
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,BG,quantile,0.65,3371.7,Bulgaria
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,BG,quantile,0.7,2817.9,Bulgaria
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,BG,quantile,0.7,2701.6,Bulgaria
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,BG,quantile,0.7,3122.3,Bulgaria
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,BG,quantile,0.7,3881.3,Bulgaria
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,BG,quantile,0.75,3275.5,Bulgaria
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,BG,quantile,0.75,3128,Bulgaria
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,BG,quantile,0.75,3703,Bulgaria
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,BG,quantile,0.75,4443.25,Bulgaria
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,BG,quantile,0.8,3831.2,Bulgaria
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,BG,quantile,0.8,3708.2,Bulgaria
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,BG,quantile,0.8,4272.2,Bulgaria
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,BG,quantile,0.8,5203,Bulgaria
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,BG,quantile,0.85,4562.9,Bulgaria
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,BG,quantile,0.85,4492,Bulgaria
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,BG,quantile,0.85,5100,Bulgaria
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,BG,quantile,0.85,6137.15,Bulgaria
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,BG,quantile,0.9,5649.1,Bulgaria
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,BG,quantile,0.9,5525.3,Bulgaria
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,BG,quantile,0.9,6323.3,Bulgaria
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,BG,quantile,0.9,7429.4,Bulgaria
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,BG,quantile,0.95,7335.6,Bulgaria
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,BG,quantile,0.95,7364,Bulgaria
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,BG,quantile,0.95,8188.8,Bulgaria
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,BG,quantile,0.95,9647.45,Bulgaria
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,BG,quantile,0.975,9408.175,Bulgaria
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,BG,quantile,0.975,9319.025,Bulgaria
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,BG,quantile,0.975,10417.425,Bulgaria
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,BG,quantile,0.975,11815.5,Bulgaria
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,BG,quantile,0.99,11630.04,Bulgaria
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,BG,quantile,0.99,12035.36,Bulgaria
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,BG,quantile,0.99,13023.06,Bulgaria
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,BG,quantile,0.99,14569.16,Bulgaria
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,BG,point,NA,1603,Bulgaria
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,BG,point,NA,1409,Bulgaria
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,BG,point,NA,1648,Bulgaria
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,BG,point,NA,2209,Bulgaria
forecast,2021-01-13,1 wk ahead inc death,2021-01-23,CZ,quantile,0.01,1054.96,Czechia
forecast,2021-01-13,2 wk ahead inc death,2021-01-30,CZ,quantile,0.01,1062.91,Czechia
forecast,2021-01-13,3 wk ahead inc death,2021-02-06,CZ,quantile,0.01,958.98,Czechia
forecast,2021-01-13,4 wk ahead inc death,2021-02-13,CZ,quantile,0.01,829.98,Czechia
forecast,2021-01-13,1 wk ahead inc death,2021-01-23,CZ,quantile,0.025,1125.975,Czechia
forecast,2021-01-13,2 wk ahead inc death,2021-01-30,CZ,quantile,0.025,1158,Czechia
forecast,2021-01-13,3 wk ahead inc death,2021-02-06,CZ,quantile,0.025,1073.975,Czechia
forecast,2021-01-13,4 wk ahead inc death,2021-02-13,CZ,quantile,0.025,956.95,Czechia
forecast,2021-01-13,1 wk ahead inc death,2021-01-23,CZ,quantile,0.05,1182,Czechia
forecast,2021-01-13,2 wk ahead inc death,2021-01-30,CZ,quantile,0.05,1232,Czechia
forecast,2021-01-13,3 wk ahead inc death,2021-02-06,CZ,quantile,0.05,1177.95,Czechia
forecast,2021-01-13,4 wk ahead inc death,2021-02-13,CZ,quantile,0.05,1063.85,Czechia
forecast,2021-01-13,1 wk ahead inc death,2021-01-23,CZ,quantile,0.1,1246,Czechia
forecast,2021-01-13,2 wk ahead inc death,2021-01-30,CZ,quantile,0.1,1323,Czechia
forecast,2021-01-13,3 wk ahead inc death,2021-02-06,CZ,quantile,0.1,1288.9,Czechia
forecast,2021-01-13,4 wk ahead inc death,2021-02-13,CZ,quantile,0.1,1186,Czechia
forecast,2021-01-13,1 wk ahead inc death,2021-01-23,CZ,quantile,0.15,1281.85,Czechia
forecast,2021-01-13,2 wk ahead inc death,2021-01-30,CZ,quantile,0.15,1374,Czechia
forecast,2021-01-13,3 wk ahead inc death,2021-02-06,CZ,quantile,0.15,1359,Czechia
forecast,2021-01-13,4 wk ahead inc death,2021-02-13,CZ,quantile,0.15,1274,Czechia
forecast,2021-01-13,1 wk ahead inc death,2021-01-23,CZ,quantile,0.2,1310,Czechia
forecast,2021-01-13,2 wk ahead inc death,2021-01-30,CZ,quantile,0.2,1413,Czechia
forecast,2021-01-13,3 wk ahead inc death,2021-02-06,CZ,quantile,0.2,1418,Czechia
forecast,2021-01-13,4 wk ahead inc death,2021-02-13,CZ,quantile,0.2,1347,Czechia
forecast,2021-01-13,1 wk ahead inc death,2021-01-23,CZ,quantile,0.25,1331,Czechia
forecast,2021-01-13,2 wk ahead inc death,2021-01-30,CZ,quantile,0.25,1448,Czechia
forecast,2021-01-13,3 wk ahead inc death,2021-02-06,CZ,quantile,0.25,1465,Czechia
forecast,2021-01-13,4 wk ahead inc death,2021-02-13,CZ,quantile,0.25,1408,Czechia
forecast,2021-01-13,1 wk ahead inc death,2021-01-23,CZ,quantile,0.3,1349,Czechia
forecast,2021-01-13,2 wk ahead inc death,2021-01-30,CZ,quantile,0.3,1474.7,Czechia
forecast,2021-01-13,3 wk ahead inc death,2021-02-06,CZ,quantile,0.3,1503,Czechia
forecast,2021-01-13,4 wk ahead inc death,2021-02-13,CZ,quantile,0.3,1467,Czechia
forecast,2021-01-13,1 wk ahead inc death,2021-01-23,CZ,quantile,0.35,1366,Czechia
forecast,2021-01-13,2 wk ahead inc death,2021-01-30,CZ,quantile,0.35,1506,Czechia
forecast,2021-01-13,3 wk ahead inc death,2021-02-06,CZ,quantile,0.35,1542,Czechia
forecast,2021-01-13,4 wk ahead inc death,2021-02-13,CZ,quantile,0.35,1516,Czechia
forecast,2021-01-13,1 wk ahead inc death,2021-01-23,CZ,quantile,0.4,1381,Czechia
forecast,2021-01-13,2 wk ahead inc death,2021-01-30,CZ,quantile,0.4,1531,Czechia
forecast,2021-01-13,3 wk ahead inc death,2021-02-06,CZ,quantile,0.4,1586,Czechia
forecast,2021-01-13,4 wk ahead inc death,2021-02-13,CZ,quantile,0.4,1573,Czechia
forecast,2021-01-13,1 wk ahead inc death,2021-01-23,CZ,quantile,0.45,1396,Czechia
forecast,2021-01-13,2 wk ahead inc death,2021-01-30,CZ,quantile,0.45,1555,Czechia
forecast,2021-01-13,3 wk ahead inc death,2021-02-06,CZ,quantile,0.45,1624,Czechia
forecast,2021-01-13,4 wk ahead inc death,2021-02-13,CZ,quantile,0.45,1624,Czechia
forecast,2021-01-13,1 wk ahead inc death,2021-01-23,CZ,quantile,0.5,1410.5,Czechia
forecast,2021-01-13,2 wk ahead inc death,2021-01-30,CZ,quantile,0.5,1579,Czechia
forecast,2021-01-13,3 wk ahead inc death,2021-02-06,CZ,quantile,0.5,1663,Czechia
forecast,2021-01-13,4 wk ahead inc death,2021-02-13,CZ,quantile,0.5,1678.5,Czechia
forecast,2021-01-13,1 wk ahead inc death,2021-01-23,CZ,quantile,0.55,1425,Czechia
forecast,2021-01-13,2 wk ahead inc death,2021-01-30,CZ,quantile,0.55,1601,Czechia
forecast,2021-01-13,3 wk ahead inc death,2021-02-06,CZ,quantile,0.55,1700,Czechia
forecast,2021-01-13,4 wk ahead inc death,2021-02-13,CZ,quantile,0.55,1735,Czechia
forecast,2021-01-13,1 wk ahead inc death,2021-01-23,CZ,quantile,0.6,1441,Czechia
forecast,2021-01-13,2 wk ahead inc death,2021-01-30,CZ,quantile,0.6,1624,Czechia
forecast,2021-01-13,3 wk ahead inc death,2021-02-06,CZ,quantile,0.6,1739,Czechia
forecast,2021-01-13,4 wk ahead inc death,2021-02-13,CZ,quantile,0.6,1782.4,Czechia
forecast,2021-01-13,1 wk ahead inc death,2021-01-23,CZ,quantile,0.65,1456,Czechia
forecast,2021-01-13,2 wk ahead inc death,2021-01-30,CZ,quantile,0.65,1648,Czechia
forecast,2021-01-13,3 wk ahead inc death,2021-02-06,CZ,quantile,0.65,1779.35,Czechia
forecast,2021-01-13,4 wk ahead inc death,2021-02-13,CZ,quantile,0.65,1845,Czechia
forecast,2021-01-13,1 wk ahead inc death,2021-01-23,CZ,quantile,0.7,1474,Czechia
forecast,2021-01-13,2 wk ahead inc death,2021-01-30,CZ,quantile,0.7,1674,Czechia
forecast,2021-01-13,3 wk ahead inc death,2021-02-06,CZ,quantile,0.7,1821,Czechia
forecast,2021-01-13,4 wk ahead inc death,2021-02-13,CZ,quantile,0.7,1910.6,Czechia
forecast,2021-01-13,1 wk ahead inc death,2021-01-23,CZ,quantile,0.75,1492.25,Czechia
forecast,2021-01-13,2 wk ahead inc death,2021-01-30,CZ,quantile,0.75,1705,Czechia
forecast,2021-01-13,3 wk ahead inc death,2021-02-06,CZ,quantile,0.75,1868,Czechia
forecast,2021-01-13,4 wk ahead inc death,2021-02-13,CZ,quantile,0.75,1981,Czechia
forecast,2021-01-13,1 wk ahead inc death,2021-01-23,CZ,quantile,0.8,1514,Czechia
forecast,2021-01-13,2 wk ahead inc death,2021-01-30,CZ,quantile,0.8,1736,Czechia
forecast,2021-01-13,3 wk ahead inc death,2021-02-06,CZ,quantile,0.8,1924.2,Czechia
forecast,2021-01-13,4 wk ahead inc death,2021-02-13,CZ,quantile,0.8,2053,Czechia
forecast,2021-01-13,1 wk ahead inc death,2021-01-23,CZ,quantile,0.85,1536,Czechia
forecast,2021-01-13,2 wk ahead inc death,2021-01-30,CZ,quantile,0.85,1771,Czechia
forecast,2021-01-13,3 wk ahead inc death,2021-02-06,CZ,quantile,0.85,1991.15,Czechia
forecast,2021-01-13,4 wk ahead inc death,2021-02-13,CZ,quantile,0.85,2154.15,Czechia
forecast,2021-01-13,1 wk ahead inc death,2021-01-23,CZ,quantile,0.9,1565,Czechia
forecast,2021-01-13,2 wk ahead inc death,2021-01-30,CZ,quantile,0.9,1819,Czechia
forecast,2021-01-13,3 wk ahead inc death,2021-02-06,CZ,quantile,0.9,2068,Czechia
forecast,2021-01-13,4 wk ahead inc death,2021-02-13,CZ,quantile,0.9,2267.1,Czechia
forecast,2021-01-13,1 wk ahead inc death,2021-01-23,CZ,quantile,0.95,1614,Czechia
forecast,2021-01-13,2 wk ahead inc death,2021-01-30,CZ,quantile,0.95,1895,Czechia
forecast,2021-01-13,3 wk ahead inc death,2021-02-06,CZ,quantile,0.95,2199.05,Czechia
forecast,2021-01-13,4 wk ahead inc death,2021-02-13,CZ,quantile,0.95,2486.05,Czechia
forecast,2021-01-13,1 wk ahead inc death,2021-01-23,CZ,quantile,0.975,1675,Czechia
forecast,2021-01-13,2 wk ahead inc death,2021-01-30,CZ,quantile,0.975,1990.025,Czechia
forecast,2021-01-13,3 wk ahead inc death,2021-02-06,CZ,quantile,0.975,2339.025,Czechia
forecast,2021-01-13,4 wk ahead inc death,2021-02-13,CZ,quantile,0.975,2676.05,Czechia
forecast,2021-01-13,1 wk ahead inc death,2021-01-23,CZ,quantile,0.99,1763.03,Czechia
forecast,2021-01-13,2 wk ahead inc death,2021-01-30,CZ,quantile,0.99,2105,Czechia
forecast,2021-01-13,3 wk ahead inc death,2021-02-06,CZ,quantile,0.99,2516,Czechia
forecast,2021-01-13,4 wk ahead inc death,2021-02-13,CZ,quantile,0.99,2922.07,Czechia
forecast,2021-01-13,1 wk ahead inc death,2021-01-23,CZ,point,NA,1410.5,Czechia
forecast,2021-01-13,2 wk ahead inc death,2021-01-30,CZ,point,NA,1579,Czechia
forecast,2021-01-13,3 wk ahead inc death,2021-02-06,CZ,point,NA,1663,Czechia
forecast,2021-01-13,4 wk ahead inc death,2021-02-13,CZ,point,NA,1678.5,Czechia
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,CZ,quantile,0.01,30695.73,Czechia
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,CZ,quantile,0.01,27953.24,Czechia
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,CZ,quantile,0.01,25244.22,Czechia
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,CZ,quantile,0.01,20647.48,Czechia
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,CZ,quantile,0.025,37399.375,Czechia
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,CZ,quantile,0.025,35880.7,Czechia
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,CZ,quantile,0.025,32172.025,Czechia
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,CZ,quantile,0.025,28314.7,Czechia
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,CZ,quantile,0.05,43784.05,Czechia
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,CZ,quantile,0.05,44105.5,Czechia
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,CZ,quantile,0.05,39757.1,Czechia
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,CZ,quantile,0.05,35013.1,Czechia
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,CZ,quantile,0.1,52547.2,Czechia
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,CZ,quantile,0.1,53544.6,Czechia
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,CZ,quantile,0.1,49503,Czechia
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,CZ,quantile,0.1,44403.3,Czechia
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,CZ,quantile,0.15,58761.9,Czechia
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,CZ,quantile,0.15,60306.75,Czechia
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,CZ,quantile,0.15,57207.1,Czechia
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,CZ,quantile,0.15,51836.05,Czechia
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,CZ,quantile,0.2,64626,Czechia
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,CZ,quantile,0.2,66646,Czechia
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,CZ,quantile,0.2,63388.8,Czechia
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,CZ,quantile,0.2,58824.2,Czechia
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,CZ,quantile,0.25,69510.25,Czechia
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,CZ,quantile,0.25,72172.5,Czechia
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,CZ,quantile,0.25,69469.75,Czechia
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,CZ,quantile,0.25,64499,Czechia
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,CZ,quantile,0.3,74078.5,Czechia
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,CZ,quantile,0.3,77265.8,Czechia
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,CZ,quantile,0.3,75323.2,Czechia
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,CZ,quantile,0.3,70443.2,Czechia
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,CZ,quantile,0.35,78990.15,Czechia
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,CZ,quantile,0.35,82500.1,Czechia
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,CZ,quantile,0.35,81012.9,Czechia
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,CZ,quantile,0.35,76445.65,Czechia
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,CZ,quantile,0.4,83458.8,Czechia
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,CZ,quantile,0.4,87815.4,Czechia
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,CZ,quantile,0.4,86433.8,Czechia
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,CZ,quantile,0.4,82163.2,Czechia
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,CZ,quantile,0.45,88097.4,Czechia
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,CZ,quantile,0.45,93255.95,Czechia
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,CZ,quantile,0.45,92261.55,Czechia
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,CZ,quantile,0.45,88573.25,Czechia
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,CZ,quantile,0.5,92648.5,Czechia
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,CZ,quantile,0.5,98473,Czechia
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,CZ,quantile,0.5,98055,Czechia
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,CZ,quantile,0.5,94504.5,Czechia
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,CZ,quantile,0.55,97795.6,Czechia
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,CZ,quantile,0.55,103564.5,Czechia
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,CZ,quantile,0.55,103966.45,Czechia
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,CZ,quantile,0.55,100779.05,Czechia
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,CZ,quantile,0.6,102712.4,Czechia
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,CZ,quantile,0.6,109858,Czechia
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,CZ,quantile,0.6,110319.8,Czechia
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,CZ,quantile,0.6,107326.6,Czechia
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,CZ,quantile,0.65,107901.15,Czechia
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,CZ,quantile,0.65,116395.05,Czechia
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,CZ,quantile,0.65,117436.05,Czechia
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,CZ,quantile,0.65,114382.7,Czechia
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,CZ,quantile,0.7,114040.7,Czechia
forecast,2021-01-13,2 wk ahead inc case,2021-01-30,CZ,quantile,0.7,122930.3,Czechia
forecast,2021-01-13,3 wk ahead inc case,2021-02-06,CZ,quantile,0.7,124536.3,Czechia
forecast,2021-01-13,4 wk ahead inc case,2021-02-13,CZ,quantile,0.7,122688.7,Czechia
forecast,2021-01-13,1 wk ahead inc case,2021-01-23,CZ,quantile,0.75,121170.25,Czechia
