weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
All,EuroCOVIDhub-baseline,inc death,4,LV,1,1,0.54,0.89,0.08,83,1,Latvia
All,EuroCOVIDhub-ensemble,inc death,4,LV,0.66,0.57,0.58,0.95,0.04,83,1,Latvia
All,ILM-EKF,inc death,4,LV,1.47,1.42,0.68,0.96,0.05,81,1,Latvia
All,MUNI-ARIMA,inc death,4,LV,1.1,1.03,0.47,0.86,0.18,72,1,Latvia
All,USC-SIkJalpha,inc death,4,LV,1.15,1.36,0.28,0.42,-0.08,83,1,Latvia
All,EuroCOVIDhub-ensemble,inc case,1,MT,NA,NA,0.47,0.83,0.02,86,1,Malta
All,ILM-EKF,inc case,1,MT,NA,NA,0.32,0.62,0.05,85,1,Malta
All,MUNI-ARIMA,inc case,1,MT,NA,NA,0.53,0.84,0.05,76,1,Malta
All,SDSC_ISG-TrendModel,inc case,1,MT,NA,NA,0.49,0.89,-0.16,82,1,Malta
All,USC-SIkJalpha,inc case,1,MT,NA,NA,0.36,0.6,0.02,86,1,Malta
All,EuroCOVIDhub-baseline,inc case,2,MT,1,1,0.38,0.8,0.14,85,1,Malta
All,EuroCOVIDhub-ensemble,inc case,2,MT,1.08,0.99,0.45,0.74,0.03,85,1,Malta
All,ILM-EKF,inc case,2,MT,2.75,2.66,0.3,0.57,0.04,84,1,Malta
All,MUNI-ARIMA,inc case,2,MT,0.95,0.94,0.48,0.81,0.07,75,1,Malta
All,USC-SIkJalpha,inc case,2,MT,1.19,1.19,0.29,0.51,0,85,1,Malta
All,EuroCOVIDhub-baseline,inc case,3,MT,1,1,0.35,0.81,0.14,84,1,Malta
All,EuroCOVIDhub-ensemble,inc case,3,MT,1.15,1.07,0.4,0.69,0.05,84,1,Malta
All,ILM-EKF,inc case,3,MT,4.16,3.96,0.2,0.54,0.05,83,1,Malta
All,MUNI-ARIMA,inc case,3,MT,0.9,0.87,0.37,0.79,0.01,67,1,Malta
All,USC-SIkJalpha,inc case,3,MT,1.36,1.38,0.19,0.44,-0.03,84,1,Malta
All,EuroCOVIDhub-baseline,inc case,4,MT,1,1,0.37,0.75,0.11,83,1,Malta
All,EuroCOVIDhub-ensemble,inc case,4,MT,1.15,1.08,0.41,0.7,0.02,83,1,Malta
All,ILM-EKF,inc case,4,MT,7.37,7.01,0.19,0.54,0.05,81,1,Malta
All,MUNI-ARIMA,inc case,4,MT,0.84,0.81,0.33,0.8,0,66,1,Malta
All,USC-SIkJalpha,inc case,4,MT,1.39,1.43,0.28,0.51,-0.06,83,1,Malta
All,EuroCOVIDhub-ensemble,inc death,1,MT,NA,NA,0.71,0.99,0.05,86,1,Malta
All,ILM-EKF,inc death,1,MT,NA,NA,0.82,1,0.15,85,1,Malta
All,MUNI-ARIMA,inc death,1,MT,NA,NA,0.64,0.96,-0.06,76,1,Malta
All,SDSC_ISG-TrendModel,inc death,1,MT,NA,NA,0.59,0.92,-0.11,82,1,Malta
All,EuroCOVIDhub-baseline,inc death,2,MT,1,1,0.64,0.92,0.06,85,1,Malta
All,EuroCOVIDhub-ensemble,inc death,2,MT,0.8,0.78,0.69,0.99,0.06,85,1,Malta
All,ILM-EKF,inc death,2,MT,1.51,1.87,0.69,0.96,0.21,84,1,Malta
All,MUNI-ARIMA,inc death,2,MT,1.01,0.94,0.67,0.99,-0,75,1,Malta
All,EuroCOVIDhub-baseline,inc death,3,MT,1,1,0.61,0.9,0.05,84,1,Malta
All,EuroCOVIDhub-ensemble,inc death,3,MT,0.82,0.82,0.6,0.96,0.07,84,1,Malta
All,ILM-EKF,inc death,3,MT,2.4,2.81,0.51,0.92,0.24,83,1,Malta
All,MUNI-ARIMA,inc death,3,MT,0.95,0.91,0.58,0.97,0,73,1,Malta
All,EuroCOVIDhub-baseline,inc death,4,MT,1,1,0.6,0.89,0.07,83,1,Malta
All,EuroCOVIDhub-ensemble,inc death,4,MT,0.95,0.94,0.55,0.9,0.08,83,1,Malta
All,ILM-EKF,inc death,4,MT,4.38,5.11,0.46,0.81,0.25,81,1,Malta
All,MUNI-ARIMA,inc death,4,MT,0.96,0.9,0.51,0.96,0.02,72,1,Malta
All,USC-SIkJalpha,inc death,4,MT,1.39,2.11,0.32,0.45,-0.02,82,1,Malta
All,AMM-EpiInvert,inc case,1,NL,NA,NA,0.33,1,0.03,10,1,Netherlands
All,EuroCOVIDhub-ensemble,inc case,1,NL,NA,NA,0.59,0.95,0,58,1,Netherlands
All,ILM-EKF,inc case,1,NL,NA,NA,0.43,0.88,-0.07,42,1,Netherlands
All,MUNI-ARIMA,inc case,1,NL,NA,NA,0.54,0.84,-0.01,50,1,Netherlands
All,SDSC_ISG-TrendModel,inc case,1,NL,NA,NA,0.62,0.94,-0.06,55,1,Netherlands
All,USC-SIkJalpha,inc case,1,NL,NA,NA,0.17,0.5,0.22,58,1,Netherlands
All,AMM-EpiInvert,inc case,2,NL,0.81,0.75,0.38,0.88,0.06,9,1,Netherlands
All,EuroCOVIDhub-baseline,inc case,2,NL,1,1,0.48,0.79,0.04,56,1,Netherlands
All,EuroCOVIDhub-ensemble,inc case,2,NL,0.74,0.59,0.46,0.93,0.01,56,1,Netherlands
All,ILM-EKF,inc case,2,NL,0.93,0.79,0.43,0.83,0.01,42,1,Netherlands
All,MUNI-ARIMA,inc case,2,NL,0.86,0.81,0.6,0.79,0.02,48,1,Netherlands
All,USC-SIkJalpha,inc case,2,NL,0.93,0.91,0.23,0.5,0.25,56,1,Netherlands
All,AMM-EpiInvert,inc case,3,NL,1.19,1.05,0.14,0.86,-0.09,8,1,Netherlands
All,EuroCOVIDhub-baseline,inc case,3,NL,1,1,0.52,0.76,0.06,54,1,Netherlands
All,EuroCOVIDhub-ensemble,inc case,3,NL,0.84,0.72,0.43,0.83,0.03,54,1,Netherlands
All,ILM-EKF,inc case,3,NL,1.2,1.03,0.38,0.72,-0.04,40,1,Netherlands
All,MUNI-ARIMA,inc case,3,NL,1,0.97,0.58,0.84,0.12,43,1,Netherlands
All,USC-SIkJalpha,inc case,3,NL,0.94,0.9,0.2,0.44,0.29,54,1,Netherlands
All,EuroCOVIDhub-baseline,inc case,4,NL,1,1,0.51,0.72,0.05,53,1,Netherlands
All,EuroCOVIDhub-ensemble,inc case,4,NL,0.82,0.71,0.43,0.81,-0.02,53,1,Netherlands
All,ILM-EKF,inc case,4,NL,1.53,1.33,0.37,0.71,-0.03,38,1,Netherlands
All,MUNI-ARIMA,inc case,4,NL,1.38,1.37,0.51,0.79,0.09,43,1,Netherlands
All,USC-SIkJalpha,inc case,4,NL,1.12,1.04,0.19,0.28,0.31,53,1,Netherlands
All,EuroCOVIDhub-ensemble,inc death,1,NL,NA,NA,0.63,0.96,0.12,81,1,Netherlands
All,ILM-EKF,inc death,1,NL,NA,NA,0.9,0.98,0.07,63,1,Netherlands
All,MUNI-ARIMA,inc death,1,NL,NA,NA,0.63,0.97,0,73,1,Netherlands
All,SDSC_ISG-TrendModel,inc death,1,NL,NA,NA,0.48,0.91,0.1,78,1,Netherlands
All,USC-SIkJalpha,inc death,1,NL,NA,NA,0.32,0.48,0.23,81,1,Netherlands
All,EuroCOVIDhub-baseline,inc death,2,NL,1,1,0.82,1,0.04,79,1,Netherlands
All,EuroCOVIDhub-ensemble,inc death,2,NL,0.77,0.68,0.59,0.94,0.11,79,1,Netherlands
All,ILM-EKF,inc death,2,NL,9226.42,12181.32,0.85,0.98,0.07,62,1,Netherlands
All,MUNI-ARIMA,inc death,2,NL,0.86,0.72,0.65,0.99,-0.03,71,1,Netherlands
All,USC-SIkJalpha,inc death,2,NL,1.27,1.31,0.2,0.34,0.22,79,1,Netherlands
All,EuroCOVIDhub-baseline,inc death,3,NL,1,1,0.86,1,0.05,78,1,Netherlands
All,EuroCOVIDhub-ensemble,inc death,3,NL,0.85,0.76,0.53,0.94,0.11,78,1,Netherlands
All,ILM-EKF,inc death,3,NL,7002.22,9337.16,0.78,0.98,0.06,60,1,Netherlands
All,MUNI-ARIMA,inc death,3,NL,0.93,0.77,0.59,1,-0.01,69,1,Netherlands
All,USC-SIkJalpha,inc death,3,NL,1.28,1.36,0.15,0.36,0.17,78,1,Netherlands
All,EuroCOVIDhub-baseline,inc death,4,NL,1,1,0.83,1,0.06,77,1,Netherlands
All,EuroCOVIDhub-ensemble,inc death,4,NL,0.96,0.89,0.52,0.9,0.06,77,1,Netherlands
All,ILM-EKF,inc death,4,NL,5395.05,7517.3,0.59,0.98,0.05,59,1,Netherlands
All,MUNI-ARIMA,inc death,4,NL,0.94,0.83,0.63,0.97,-0.01,68,1,Netherlands
All,USC-SIkJalpha,inc death,4,NL,1.33,1.48,0.18,0.39,0.1,77,1,Netherlands
All,EuroCOVIDhub-ensemble,inc case,1,NO,NA,NA,0.54,0.92,-0.01,84,1,Norway
All,ILM-EKF,inc case,1,NO,NA,NA,0.44,0.87,-0.14,70,1,Norway
All,Karlen-pypm,inc case,1,NO,NA,NA,0.4,0.74,0.25,35,1,Norway
All,MUNI-ARIMA,inc case,1,NO,NA,NA,0.36,0.82,-0.15,74,1,Norway
All,SDSC_ISG-TrendModel,inc case,1,NO,NA,NA,0.7,0.95,-0.19,80,1,Norway
All,USC-SIkJalpha,inc case,1,NO,NA,NA,0.27,0.55,0.12,84,1,Norway
All,EuroCOVIDhub-baseline,inc case,2,NO,1,1,0.36,0.67,0.08,83,1,Norway
All,EuroCOVIDhub-ensemble,inc case,2,NO,0.83,0.63,0.45,0.84,-0.01,83,1,Norway
All,ILM-EKF,inc case,2,NO,1.04,0.83,0.36,0.8,-0.15,69,1,Norway
All,Karlen-pypm,inc case,2,NO,1.01,0.8,0.18,0.62,0.24,34,1,Norway
All,MUNI-ARIMA,inc case,2,NO,0.9,0.8,0.51,0.81,-0.05,73,1,Norway
All,USC-SIkJalpha,inc case,2,NO,0.82,0.79,0.22,0.4,0.1,83,1,Norway
All,EuroCOVIDhub-baseline,inc case,3,NO,1,1,0.35,0.62,0.08,82,1,Norway
All,EuroCOVIDhub-ensemble,inc case,3,NO,0.86,0.67,0.37,0.82,-0.02,82,1,Norway
All,ILM-EKF,inc case,3,NO,1.13,0.9,0.31,0.76,-0.15,68,1,Norway
All,Karlen-pypm,inc case,3,NO,0.98,0.78,0.26,0.5,0.17,34,1,Norway
All,MUNI-ARIMA,inc case,3,NO,0.99,0.85,0.49,0.83,-0.02,65,1,Norway
All,USC-SIkJalpha,inc case,3,NO,0.93,0.86,0.2,0.39,0.06,82,1,Norway
All,EuroCOVIDhub-baseline,inc case,4,NO,1,1,0.42,0.59,0.06,81,1,Norway
All,EuroCOVIDhub-ensemble,inc case,4,NO,0.93,0.75,0.4,0.78,-0.04,81,1,Norway
All,ILM-EKF,inc case,4,NO,1.27,1.02,0.35,0.73,-0.12,66,1,Norway
All,Karlen-pypm,inc case,4,NO,1.11,0.88,0.18,0.45,-0.01,33,1,Norway
All,MUNI-ARIMA,inc case,4,NO,1,0.88,0.47,0.81,-0.05,64,1,Norway
All,USC-SIkJalpha,inc case,4,NO,1.15,1.02,0.19,0.31,0.05,81,1,Norway
All,EuroCOVIDhub-ensemble,inc death,1,NO,NA,NA,0.57,0.9,-0.09,86,1,Norway
All,ILM-EKF,inc death,1,NO,NA,NA,0.85,0.96,0.06,72,1,Norway
All,Karlen-pypm,inc death,1,NO,NA,NA,0.46,0.81,-0.1,37,1,Norway
All,MUNI-ARIMA,inc death,1,NO,NA,NA,0.45,0.86,-0.01,76,1,Norway
All,SDSC_ISG-TrendModel,inc death,1,NO,NA,NA,0.54,0.81,-0.13,82,1,Norway
All,USC-SIkJalpha,inc death,1,NO,NA,NA,0.27,0.43,-0.26,86,1,Norway
All,EuroCOVIDhub-baseline,inc death,2,NO,1,1,0.44,0.78,0.02,85,1,Norway
All,EuroCOVIDhub-ensemble,inc death,2,NO,0.86,0.8,0.52,0.86,-0.11,85,1,Norway
All,ILM-EKF,inc death,2,NO,0.93,0.97,0.76,0.97,0.03,71,1,Norway
All,Karlen-pypm,inc death,2,NO,0.81,0.79,0.44,0.72,-0.06,36,1,Norway
All,MUNI-ARIMA,inc death,2,NO,0.93,0.88,0.48,0.79,-0.04,75,1,Norway
All,USC-SIkJalpha,inc death,2,NO,0.88,0.97,0.21,0.38,-0.26,85,1,Norway
All,EuroCOVIDhub-baseline,inc death,3,NO,1,1,0.42,0.83,-0.04,84,1,Norway
All,EuroCOVIDhub-ensemble,inc death,3,NO,0.88,0.81,0.48,0.81,-0.11,84,1,Norway
All,ILM-EKF,inc death,3,NO,1.05,1.1,0.66,0.94,-0,70,1,Norway
All,Karlen-pypm,inc death,3,NO,0.86,0.89,0.4,0.69,-0,35,1,Norway
All,MUNI-ARIMA,inc death,3,NO,0.9,0.81,0.36,0.82,-0.09,73,1,Norway
All,USC-SIkJalpha,inc death,3,NO,0.91,1.03,0.2,0.4,-0.22,84,1,Norway
All,EuroCOVIDhub-baseline,inc death,4,NO,1,1,0.42,0.87,-0.06,83,1,Norway
All,EuroCOVIDhub-ensemble,inc death,4,NO,0.86,0.8,0.48,0.83,-0.13,83,1,Norway
All,ILM-EKF,inc death,4,NO,1.2,1.25,0.6,0.96,-0.03,68,1,Norway
All,Karlen-pypm,inc death,4,NO,0.9,0.92,0.26,0.74,-0.05,34,1,Norway
All,MUNI-ARIMA,inc death,4,NO,0.89,0.81,0.38,0.89,-0.12,72,1,Norway
All,USC-SIkJalpha,inc death,4,NO,0.93,1.08,0.14,0.37,-0.31,83,1,Norway
All,AMM-EpiInvert,inc case,1,PL,NA,NA,0.45,0.82,0.2,12,1,Poland
All,BIOCOMSC-Gompertz,inc case,1,PL,NA,NA,0.69,1,NA,62,1,Poland
All,EuroCOVIDhub-ensemble,inc case,1,PL,NA,NA,0.55,0.92,0.08,83,1,Poland
All,ICM-agentModel,inc case,1,PL,NA,NA,0.56,0.79,0.07,66,1,Poland
All,ILM-EKF,inc case,1,PL,NA,NA,0.48,0.89,-0.01,82,1,Poland
All,MOCOS-agent1,inc case,1,PL,NA,NA,0.62,0.87,-0.01,77,1,Poland
All,MUNI-ARIMA,inc case,1,PL,NA,NA,0.63,0.93,0.1,73,1,Poland
All,PL_GRedlarski-DistrictsSum,inc case,1,PL,NA,NA,0.45,0.84,-0.15,75,1,Poland
All,SDSC_ISG-TrendModel,inc case,1,PL,NA,NA,0.59,1,-0.06,79,1,Poland
All,USC-SIkJalpha,inc case,1,PL,NA,NA,0.16,0.48,0.13,83,1,Poland
All,BIOCOMSC-Gompertz,inc case,2,PL,0.76,NA,0.6,1,NA,60,1,Poland
All,EuroCOVIDhub-baseline,inc case,2,PL,1,1,0.53,0.81,0.02,81,1,Poland
All,EuroCOVIDhub-ensemble,inc case,2,PL,0.74,0.64,0.4,0.8,0.08,81,1,Poland
All,ILM-EKF,inc case,2,PL,1.05,0.92,0.36,0.8,-0.01,80,1,Poland
All,MOCOS-agent1,inc case,2,PL,0.58,0.6,0.4,0.69,0.07,75,1,Poland
All,MUNI-ARIMA,inc case,2,PL,0.74,0.7,0.63,0.89,0.07,71,1,Poland
All,PL_GRedlarski-DistrictsSum,inc case,2,PL,0.61,0.5,0.22,0.75,-0.25,73,1,Poland
All,USC-SIkJalpha,inc case,2,PL,1.21,1.2,0.19,0.38,0.05,81,1,Poland
All,EuroCOVIDhub-baseline,inc case,3,PL,1,1,0.56,0.79,0.04,80,1,Poland
All,EuroCOVIDhub-ensemble,inc case,3,PL,0.8,0.7,0.35,0.74,0.06,80,1,Poland
All,ILM-EKF,inc case,3,PL,1.16,1.02,0.3,0.75,-0.01,79,1,Poland
All,MOCOS-agent1,inc case,3,PL,0.7,0.6,0.34,0.61,0.03,74,1,Poland
All,MUNI-ARIMA,inc case,3,PL,0.7,0.61,0.63,0.94,0.07,65,1,Poland
All,PL_GRedlarski-DistrictsSum,inc case,3,PL,0.61,0.48,0.22,0.74,-0.32,72,1,Poland
All,USC-SIkJalpha,inc case,3,PL,1.71,1.47,0.19,0.4,0.06,80,1,Poland
All,EuroCOVIDhub-baseline,inc case,4,PL,1,1,0.58,0.77,0.05,79,1,Poland
All,EuroCOVIDhub-ensemble,inc case,4,PL,1.01,0.93,0.34,0.68,0.07,79,1,Poland
All,ILM-EKF,inc case,4,PL,2.2,1.97,0.35,0.7,-0.01,77,1,Poland
All,MOCOS-agent1,inc case,4,PL,0.62,0.53,0.33,0.64,-0.01,73,1,Poland
All,MUNI-ARIMA,inc case,4,PL,0.8,0.72,0.58,0.95,0.05,64,1,Poland
All,PL_GRedlarski-DistrictsSum,inc case,4,PL,0.61,0.49,0.21,0.72,-0.33,71,1,Poland
All,USC-SIkJalpha,inc case,4,PL,2.64,2.27,0.18,0.34,0.1,79,1,Poland
All,BIOCOMSC-Gompertz,inc death,1,PL,NA,NA,0.46,0.92,NA,63,1,Poland
All,EuroCOVIDhub-ensemble,inc death,1,PL,NA,NA,0.7,0.98,-0,86,1,Poland
All,ICM-agentModel,inc death,1,PL,NA,NA,0.41,0.86,-0.12,69,1,Poland
All,ILM-EKF,inc death,1,PL,NA,NA,0.84,1,0.03,85,1,Poland
All,MOCOS-agent1,inc death,1,PL,NA,NA,0.6,0.85,-0.11,80,1,Poland
All,MUNI-ARIMA,inc death,1,PL,NA,NA,0.61,0.93,0.08,76,1,Poland
All,SDSC_ISG-TrendModel,inc death,1,PL,NA,NA,0.7,0.92,-0.12,82,1,Poland
All,USC-SIkJalpha,inc death,1,PL,NA,NA,0.36,0.49,0.05,86,1,Poland
All,BIOCOMSC-Gompertz,inc death,2,PL,0.74,NA,0.48,0.9,NA,62,1,Poland
All,EuroCOVIDhub-baseline,inc death,2,PL,1,1,0.6,0.88,0.04,85,1,Poland
All,EuroCOVIDhub-ensemble,inc death,2,PL,0.42,0.4,0.73,0.99,0.03,85,1,Poland
All,ILM-EKF,inc death,2,PL,0.61,0.6,0.79,0.96,0.04,84,1,Poland
All,MOCOS-agent1,inc death,2,PL,0.53,0.52,0.54,0.87,-0.13,79,1,Poland
All,MUNI-ARIMA,inc death,2,PL,0.68,0.63,0.6,0.93,0.06,75,1,Poland
All,USC-SIkJalpha,inc death,2,PL,0.61,0.62,0.34,0.48,0.03,85,1,Poland
All,EuroCOVIDhub-baseline,inc death,3,PL,1,1,0.55,0.83,0.07,84,1,Poland
All,EuroCOVIDhub-ensemble,inc death,3,PL,0.43,0.39,0.7,0.99,0.06,84,1,Poland
All,ILM-EKF,inc death,3,PL,0.8,0.73,0.69,0.98,0.06,83,1,Poland
All,MOCOS-agent1,inc death,3,PL,0.62,0.65,0.47,0.81,-0.22,78,1,Poland
All,MUNI-ARIMA,inc death,3,PL,0.71,0.66,0.66,0.96,0.04,73,1,Poland
All,USC-SIkJalpha,inc death,3,PL,0.69,0.67,0.21,0.42,0.09,84,1,Poland
All,EuroCOVIDhub-baseline,inc death,4,PL,1,1,0.54,0.82,0.09,83,1,Poland
All,EuroCOVIDhub-ensemble,inc death,4,PL,0.55,0.48,0.55,0.96,0.1,83,1,Poland
All,ILM-EKF,inc death,4,PL,1.15,1.05,0.63,0.98,0.04,81,1,Poland
All,MOCOS-agent1,inc death,4,PL,0.6,0.67,0.52,0.71,-0.22,77,1,Poland
All,MUNI-ARIMA,inc death,4,PL,0.69,0.63,0.67,0.94,0.04,72,1,Poland
All,USC-SIkJalpha,inc death,4,PL,0.95,0.92,0.22,0.35,0.12,83,1,Poland
All,EuroCOVIDhub-ensemble,inc case,1,PT,NA,NA,0.45,0.86,-0.12,66,1,Portugal
All,ILM-EKF,inc case,1,PT,NA,NA,0.36,0.8,-0.15,66,1,Portugal
All,MUNI-ARIMA,inc case,1,PT,NA,NA,0.45,0.79,-0.11,58,1,Portugal
All,SDSC_ISG-TrendModel,inc case,1,PT,NA,NA,0.55,0.91,0.01,62,1,Portugal
All,USC-SIkJalpha,inc case,1,PT,NA,NA,0.23,0.55,-0.11,66,1,Portugal
All,EuroCOVIDhub-baseline,inc case,2,PT,1,1,0.46,0.92,-0.02,63,1,Portugal
All,EuroCOVIDhub-ensemble,inc case,2,PT,0.8,0.66,0.43,0.87,-0.1,63,1,Portugal
All,ILM-EKF,inc case,2,PT,1.33,1.15,0.29,0.89,-0.16,63,1,Portugal
All,MUNI-ARIMA,inc case,2,PT,0.82,0.79,0.64,0.89,-0.07,55,1,Portugal
All,USC-SIkJalpha,inc case,2,PT,1.56,1.49,0.11,0.38,-0.04,63,1,Portugal
All,EuroCOVIDhub-baseline,inc case,3,PT,1,1,0.51,0.9,-0.01,61,1,Portugal
All,EuroCOVIDhub-ensemble,inc case,3,PT,0.76,0.62,0.34,0.89,-0.12,61,1,Portugal
All,ILM-EKF,inc case,3,PT,1.77,1.53,0.18,0.79,-0.16,61,1,Portugal
All,MUNI-ARIMA,inc case,3,PT,1.03,0.98,0.55,0.9,-0.07,51,1,Portugal
All,USC-SIkJalpha,inc case,3,PT,1.31,1.21,0.18,0.33,-0.09,61,1,Portugal
All,EuroCOVIDhub-baseline,inc case,4,PT,1,1,0.52,0.9,-0.03,61,1,Portugal
All,EuroCOVIDhub-ensemble,inc case,4,PT,0.69,0.62,0.41,0.9,-0.11,61,1,Portugal
All,ILM-EKF,inc case,4,PT,2.66,2.28,0.25,0.9,-0.14,60,1,Portugal
All,MUNI-ARIMA,inc case,4,PT,1.1,1.08,0.62,0.9,-0.03,50,1,Portugal
All,USC-SIkJalpha,inc case,4,PT,1.03,0.94,0.21,0.34,-0.11,61,1,Portugal
All,EuroCOVIDhub-ensemble,inc death,1,PT,NA,NA,0.61,0.95,0.01,84,1,Portugal
All,ILM-EKF,inc death,1,PT,NA,NA,0.85,0.96,0.06,80,1,Portugal
All,MUNI-ARIMA,inc death,1,PT,NA,NA,0.47,0.86,0.02,74,1,Portugal
All,SDSC_ISG-TrendModel,inc death,1,PT,NA,NA,0.49,0.95,-0.07,80,1,Portugal
All,EuroCOVIDhub-baseline,inc death,2,PT,1,1,0.66,1,0.03,83,1,Portugal
All,EuroCOVIDhub-ensemble,inc death,2,PT,0.76,0.71,0.69,0.95,0.02,83,1,Portugal
All,ILM-EKF,inc death,2,PT,4198.23,5546.05,0.8,0.96,0.06,79,1,Portugal
All,MUNI-ARIMA,inc death,2,PT,1.08,0.93,0.59,0.97,0.02,73,1,Portugal
All,USC-SIkJalpha,inc death,2,PT,1.45,1.55,0.29,0.41,-0.13,83,1,Portugal
All,EuroCOVIDhub-baseline,inc death,3,PT,1,1,0.72,1,0.02,82,1,Portugal
All,EuroCOVIDhub-ensemble,inc death,3,PT,0.86,0.71,0.6,0.94,0.01,82,1,Portugal
All,ILM-EKF,inc death,3,PT,3135.16,4045.17,0.64,0.96,0.07,78,1,Portugal
All,MUNI-ARIMA,inc death,3,PT,1.18,1,0.56,0.97,0.04,71,1,Portugal
All,USC-SIkJalpha,inc death,3,PT,1.65,1.71,0.23,0.37,-0.15,82,1,Portugal
All,EuroCOVIDhub-baseline,inc death,4,PT,1,1,0.74,1,0.03,81,1,Portugal
All,EuroCOVIDhub-ensemble,inc death,4,PT,0.85,0.73,0.6,0.95,-0.01,81,1,Portugal
All,ILM-EKF,inc death,4,PT,2615.87,3477.84,0.58,0.96,0.04,76,1,Portugal
All,MUNI-ARIMA,inc death,4,PT,1.14,1.06,0.63,0.99,0.03,70,1,Portugal
All,USC-SIkJalpha,inc death,4,PT,1.82,1.9,0.19,0.31,-0.17,81,1,Portugal
All,AMM-EpiInvert,inc case,1,RO,NA,NA,0.42,1,0.02,13,1,Romania
All,EuroCOVIDhub-ensemble,inc case,1,RO,NA,NA,0.46,0.9,0.08,84,1,Romania
All,ILM-EKF,inc case,1,RO,NA,NA,0.49,0.86,0.04,83,1,Romania
All,MUNI-ARIMA,inc case,1,RO,NA,NA,0.53,0.92,0.01,74,1,Romania
All,SDSC_ISG-TrendModel,inc case,1,RO,NA,NA,0.74,0.91,-0.03,80,1,Romania
All,USC-SIkJalpha,inc case,1,RO,NA,NA,0.15,0.55,0.24,84,1,Romania
All,AMM-EpiInvert,inc case,2,RO,0.34,0.37,0.55,1,0.15,12,1,Romania
All,EuroCOVIDhub-baseline,inc case,2,RO,1,1,0.4,0.75,0.13,83,1,Romania
All,EuroCOVIDhub-ensemble,inc case,2,RO,0.82,0.67,0.4,0.83,0.11,83,1,Romania
All,ILM-EKF,inc case,2,RO,1.27,0.99,0.39,0.77,0.05,82,1,Romania
All,MUNI-ARIMA,inc case,2,RO,0.6,0.54,0.52,0.82,0.02,73,1,Romania
All,USC-SIkJalpha,inc case,2,RO,1.04,1.15,0.11,0.47,0.15,83,1,Romania
All,AMM-EpiInvert,inc case,3,RO,0.41,0.45,0.9,1,0.26,11,1,Romania
All,EuroCOVIDhub-baseline,inc case,3,RO,1,1,0.38,0.71,0.13,82,1,Romania
All,EuroCOVIDhub-ensemble,inc case,3,RO,0.96,0.79,0.3,0.73,0.13,82,1,Romania
All,ILM-EKF,inc case,3,RO,1.88,1.46,0.43,0.68,0.03,81,1,Romania
All,MUNI-ARIMA,inc case,3,RO,0.86,0.74,0.45,0.83,0.01,65,1,Romania
All,USC-SIkJalpha,inc case,3,RO,1.14,1.35,0.1,0.44,0.17,82,1,Romania
All,AMM-EpiInvert,inc case,4,RO,0.52,0.63,0.67,1,0.38,10,1,Romania
All,EuroCOVIDhub-baseline,inc case,4,RO,1,1,0.38,0.69,0.15,81,1,Romania
All,EuroCOVIDhub-ensemble,inc case,4,RO,1.08,0.91,0.23,0.72,0.12,81,1,Romania
All,ILM-EKF,inc case,4,RO,3.17,2.4,0.37,0.61,0.02,79,1,Romania
All,MUNI-ARIMA,inc case,4,RO,1.02,0.89,0.34,0.88,-0.01,64,1,Romania
All,USC-SIkJalpha,inc case,4,RO,1.45,1.71,0.11,0.41,0.22,81,1,Romania
All,EuroCOVIDhub-ensemble,inc death,1,RO,NA,NA,0.6,0.93,-0.01,86,1,Romania
All,ILM-EKF,inc death,1,RO,NA,NA,0.78,0.94,0.04,85,1,Romania
All,MUNI-ARIMA,inc death,1,RO,NA,NA,0.42,0.93,0.13,76,1,Romania
All,SDSC_ISG-TrendModel,inc death,1,RO,NA,NA,0.57,0.89,-0.08,82,1,Romania
All,USC-SIkJalpha,inc death,1,RO,NA,NA,0.3,0.44,-0.04,86,1,Romania
All,EuroCOVIDhub-baseline,inc death,2,RO,1,1,0.44,0.78,0.02,85,1,Romania
All,EuroCOVIDhub-ensemble,inc death,2,RO,0.51,0.44,0.55,0.92,-0.01,85,1,Romania
All,ILM-EKF,inc death,2,RO,0.6,0.56,0.71,0.89,0.01,84,1,Romania
All,MUNI-ARIMA,inc death,2,RO,0.64,0.56,0.37,0.92,0.16,75,1,Romania
All,USC-SIkJalpha,inc death,2,RO,0.87,0.89,0.27,0.45,-0.04,85,1,Romania
All,EuroCOVIDhub-baseline,inc death,3,RO,1,1,0.42,0.74,0.05,84,1,Romania
All,EuroCOVIDhub-ensemble,inc death,3,RO,0.54,0.45,0.52,0.88,-0.04,84,1,Romania
All,ILM-EKF,inc death,3,RO,0.87,0.77,0.51,0.87,0,83,1,Romania
All,MUNI-ARIMA,inc death,3,RO,0.69,0.6,0.38,0.88,0.19,73,1,Romania
All,USC-SIkJalpha,inc death,3,RO,0.87,0.91,0.27,0.43,0.01,84,1,Romania
All,EuroCOVIDhub-baseline,inc death,4,RO,1,1,0.46,0.69,0.05,83,1,Romania
All,EuroCOVIDhub-ensemble,inc death,4,RO,0.62,0.53,0.49,0.81,0.01,83,1,Romania
All,ILM-EKF,inc death,4,RO,1.43,1.27,0.42,0.79,0.01,81,1,Romania
All,MUNI-ARIMA,inc death,4,RO,0.78,0.65,0.24,0.86,0.2,72,1,Romania
